scheme_code,scheme_name,aum_cr
106442,Kotak Global Emerging Market Overseas Equity Omni FOF - Payout of Income Distribution cum capital withdrawal option,11.74
119778,Kotak Global Emerging Market Overseas Equity Omni FOF - Payout of Income Distribution cum capital withdrawal option - Direct,1.11
119779,Kotak Global Emerging Market overseas Equity Omni FOF,33.45
149058,Kotak Global Innovation Overseas Equity Omni FOF,423.29
114758,Kotak Gold Fund Growth,2195.22
119781,Kotak Gold Fund Growth - Direct,1281.73
114757,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option,24.97
119780,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option- Direct,5.99
152216,Kotak Healthcare Fund,416.31
150820,Kotak Income Plus Arbitrage Omni  FOF,1068.14
150821,Kotak Income Plus Arbitrage Omni FOF,0.5
133796,Kotak Infrastructure & Economic Reform Fund - Standard Plan,1439.88
133799,Kotak Infrastructure & Economic Reform Fund - Standard Plan-Payout of Income Distribution cum capital withdrawal option,36.18
148645,Kotak International REIT Overseas Equity Omni FOF,28.27
103234,Kotak Large & Midcap Fund,21428.86
120158,Kotak Large & Midcap Fund - Direct,6777.03
120152,Kotak Large Cap  Fund,2594.21
114458,Kotak Large Cap Fund,7611.55
120153,Kotak Large Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct,23.37
114457,Kotak Large Cap Fund - Payout of Income Distribution cumcapital withdrawal option,188.87
100833,Kotak Liquid Fund,7278.86
152489,Kotak Long Duration Fund,54.54
133805,Kotak Low Duration Fund,5035.26
152913,Kotak MNC Fund,2039.52
153314,Kotak MSCI India ETF,727.89
149840,Kotak Manufacture in India Fund,2276.81
128009,Kotak Medium Term Fund,1209.55
128079,Kotak Medium Term Fund - Direct - Standard Income Distribution cum capital withdrawal option,0.25
128006,Kotak Medium Term Fund - Direct Growth,641.95
128078,Kotak Medium Term Fund - Standard Income Distribution cum capital withdrawal option,2.32
104908,Kotak Midcap Fund,43905.52
101893,Kotak Money Market Fund - (Growth),3672.73
119746,Kotak Money Market Fund - (Growth) - Direct,31113.02
119747,Kotak Money Market Fund - (Monthly Payout of Income Distribution cum capital withdrawal option) - Direct,119.95
101892,Kotak Money market Fund - (Monthly Payout of Income Distribution cum capital withdrawal option),14.58
152065,Kotak Multi Asset Allocation Fund,7835.73
102574,Kotak Multi Asset Omni FOF,1350.04
119777,Kotak Multi Asset Omni FOF - Direct Growth - Direct,511.73
119776,Kotak Multi Asset Omni FOF - Direct Payout of Income Distribution cum capital withdrawal option,5.49
102573,Kotak Multi Asset Omni FOF - Payout of Income Distribution cum capital withdrawal option,28.04
149183,Kotak Multicap Fund,16622.06
152664,Kotak NIFTY 100 Low Volatility 30 Index Fund,36.94
153315,Kotak Nifty 100 Equal Weight ETF,2.0
153145,Kotak Nifty 100 Equal Weight Index Fund,4.94
150000,Kotak Nifty 100 Low Volatility 30 ETF,178.79
151358,Kotak Nifty 1D Rate Liquid ETF,1372.83
151783,Kotak Nifty 200 Momentum 30 Index Fund,177.78
112351,Kotak Nifty 50 ETF,3239.56
153148,Kotak Nifty 50 Equal Weight Index Fund,6.65
148974,Kotak Nifty 50 Index Fund,288.0
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,117.38
153683,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund,24.6
149397,Kotak Nifty Alpha 50 ETF,705.27
153784,Kotak Nifty Alpha 50 Index Fund,1.75
133122,Kotak Nifty Bank ETF,5212.73
153353,Kotak Nifty Commodities Index Fund-Direct Growth,41.37
151909,Kotak Nifty Financial Services Ex-Bank Index Fund,24.82
152100,Kotak Nifty G-Sec July 2033 Index Fund,5.4
148763,Kotak Nifty IT ETF,374.12
150492,Kotak Nifty India Consumption ETF,7.21
152872,Kotak Nifty India Tourism Index Fund,16.16
152870,Kotak Nifty India Tourism Index Fund-Direct,15.34
150531,Kotak Nifty MNC ETF,37.28
153398,Kotak Nifty Midcap 150 ETF,3.3
152918,Kotak Nifty Midcap 150 Momentum 50 Index Fund,55.44
149757,Kotak Nifty Midcap 50 ETF,74.31
148743,Kotak Nifty Next 50 Index Fund,166.99
106929,Kotak Nifty PSU Bank ETF,1660.13
149852,Kotak Nifty SDL Apr  2027 Top 12 Equal Weight Index Fund,2478.37
149862,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund,1033.51
151216,Kotak Nifty SDL Jul 2026 Index Fund,44.23
151417,Kotak Nifty SDL Jul 2033 Index Fund,69.14
150723,Kotak Nifty SDL Plus AAA PSU Bond Jul 2028 60:40 Index Fund,162.23
153221,Kotak Nifty SmallCap 250 Index Fund,12.63
153220,Kotak Nifty SmallCap 250 Index Fund - Direct,0.24
153223,Kotak Nifty SmallCap 250 Index Fund- Direct,19.24
151647,Kotak Nifty Smallcap 50 Index Fund,40.24
153463,Kotak Nifty Top 10 Equal Weight Index Fund,8.78
153657,Kotak Nifty200 Quality 30 ETF,2.26
146142,Kotak Overnight Fund,1761.28
147724,Kotak Pioneer Fund,2792.72
151878,Kotak Quant Fund,99.16
102591,Kotak Savings Fund,15719.14
102592,Kotak Savings Fund -Monthly Payout of Income Distribution cum capital withdrawal option,24.03
119751,Kotak Savings Fund-Monthly Payout of Income Distribution cum capital withdrawal option - Direct,12.72
150948,Kotak Silver ETF,1652.87
151602,Kotak Silver ETF Fund of Fund,160.3
152703,Kotak Special Opportunities Fund,1784.49
152460,Kotak Technology Fund,473.98
153116,Kotak Transportation & Logistics Fund,369.38
153117,Kotak Transportation & Logistics Fund-Direct,0.11
153118,Kotak Transportation & Logistics Fund-Direct Growth,95.42
148661,Kotak US Specific Equity Passive FOF,1192.6
102875,Kotak-Small Cap Fund,17673.62
102874,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option,171.23
120163,Kotak-Small Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct,42.79
100323,LIC MF Aggressive Hybrid Fund,495.74
145890,LIC MF Arbitrage Fund,28.66
135672,LIC MF BSE Sensex ETF,802.0
101199,LIC MF BSE Sensex Index Fund,28.65
149259,LIC MF Balanced Advantage Fund,675.15
105822,LIC MF Banking & PSU Fund,215.14
134016,LIC MF Banking and Financial Services Fund,242.13
101271,LIC MF Children's Fund,14.41
101869,LIC MF Conservative Hybrid Fund,45.07
152019,LIC MF Dividend Yield Fund,599.29
100865,LIC MF ELSS Tax Saver,999.32
151950,LIC MF Equity Savings Fund,20.02
100313,LIC MF Flexi Cap Fund,952.91
152009,LIC MF Focused Fund,161.2
100317,LIC MF Gilt Fund,31.49
100319,LIC MF Gilt Fund-PF Plan,6.7
151973,LIC MF Gold ETF Fund of Fund,90.4
151961,LIC MF Gold Exchange Traded Fund,520.53
152025,LIC MF Healthcare Fund,76.76
107763,LIC MF Infrastructure Fund,606.8
133711,LIC MF Large & Mid Cap Fund,2497.53
106871,LIC MF Large Cap Fund,1170.66
101184,LIC MF Liquid Fund,1013.31
111676,LIC MF Low Duration Fund,470.57
152922,LIC MF Manufacturing Fund,677.84
151989,LIC MF Medium to Long Duration Fund,112.13
152001,LIC MF Mid Cap Fund,317.88
150393,LIC MF Money Market Fund,101.76
153248,LIC MF Multi Asset Allocation Fund,614.01
150661,LIC MF Multi Cap Fund,1558.63
136473,LIC MF Nifty 100 ETF,745.57
135607,LIC MF Nifty 50 ETF,874.26
101201,LIC MF Nifty 50 Index Fund,171.05
133307,LIC MF Nifty 8-13 yr G-Sec ETF,2201.6
152404,LIC MF Nifty Midcap 100 ETF,719.21
151935,LIC MF Nifty Next 50 Index Fund,59.74
147519,LIC MF Overnight Fund,387.68
145952,LIC MF Short Duration Fund,114.43
152003,LIC MF Small Cap Fund,490.25
134865,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Half-Yearly),1.51
134847,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Monthly),21.51
135979,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Quarterly),0.25
134864,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly),9.82
134867,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Half-Yearly),4.99
134863,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Monthly),52.98
135983,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Quarterly),1.04
134868,LIC MF ULIS (10 Yrs. Regular Premium Uniform Cover Yearly),20.67
134846,LIC MF ULIS (10 Yrs. Single Premium),25.06
134870,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly),3.13
134869,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Monthly),31.72
135981,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Quarterly),0.4
134871,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Yearly),14.88
134873,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Half-Yearly),12.4
134872,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Monthly),183.89
135982,LIC MF ULIS (15 Yrs. Regular Premium Uniform Cover Quarterly),2.33
134874,LIC MF ULIS (15Yrs. Regular Premium Uniform Cover Yearly),53.73
100325,LIC MF ULIS (5 Yrs. Single Premium),15.99
147766,LIC MF Ultra Short Duration Fund,100.15
152016,LIC MF Value Fund,160.8
153532,MOTILAL OSWAL NIFTY 50 EQUAL WEIGHT ETF,25.96
153535,MOTILAL OSWAL NIFTY NEXT 50 ETF,1.41
147447,Mahindra Manulife Aggressive Hybrid Fund,1787.15
148467,Mahindra Manulife Arbitrage Fund,87.42
149228,Mahindra Manulife Asia Pacific REITs FOF,11.41
149404,Mahindra Manulife Balanced Advantage Fund,907.53
153675,Mahindra Manulife Banking & Financial Services Fund,240.73
153674,Mahindra Manulife Banking & Financial Services Fund - Direct,6.98
152047,Mahindra Manulife Business Cycle Fund,1192.88
145358,Mahindra Manulife Consumption Fund,516.71
144401,Mahindra Manulife Dynamic Bond Fund,101.95
139780,Mahindra Manulife ELSS Tax Saver Fund,905.26
140447,Mahindra Manulife Equity Savings Fund,540.75
149101,Mahindra Manulife Flexi Cap Fund,1475.12
148571,Mahindra Manulife Focused Fund,1680.1
147843,Mahindra Manulife Large & Mid Cap Fund,2603.35
146551,Mahindra Manulife Large Cap Fund,686.97
139534,Mahindra Manulife Liquid Fund,235.36
140614,Mahindra Manulife Low Duration Fund,517.48
152671,Mahindra Manulife Manufacturing Fund,796.81
142109,Mahindra Manulife Mid Cap Fund,3383.72
152441,Mahindra Manulife Multi Asset Allocation Fund,621.85
152444,Mahindra Manulife Multi Asset allocation Fund,0.99
141224,Mahindra Manulife Multi Cap Fund,4843.98
147566,Mahindra Manulife Overnight Fund,21.57
149471,Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW beyond 3 years,0.1
149470,Mahindra Manulife Overnight Fund - Unclaimed Redemption/IDCW upto 3 years,0.59
148727,Mahindra Manulife Short Duration Fund,54.5
150912,Mahindra Manulife Small Cap Fund,3425.24
147729,Mahindra Manulife Ultra Short Duration Fund,164.4
153304,Mahindra Manulife Value Fund,483.62
134815,Mirae Asset Aggressive Hybrid Fund,7418.1
148401,Mirae Asset Arbitrage Fund Direct Growth,1755.25
148402,Mirae Asset Arbitrage Fund Direct IDCW,1.15
148400,Mirae Asset Arbitrage Fund Regular Growth,1288.52
148403,Mirae Asset Arbitrage Fund Regular IDCW,1.51
153379,Mirae Asset BSE 200 Equal Weight ETF,13.36
153382,Mirae Asset BSE 200 Equal Weight ETF Fund of Fund,1.79
153384,Mirae Asset BSE Select IPO ETF,15.93
153387,Mirae Asset BSE Select IPO ETF Fund of Fund,1.68
152097,Mirae Asset BSE Sensex ETF,18.7
150474,Mirae Asset Balanced Advantage Fund,1763.58
148624,Mirae Asset Banking and Financial Services Fund Direct  IDCW,2.88
148623,Mirae Asset Banking and Financial Services Fund Direct Growth,318.09
148621,Mirae Asset Banking and Financial Services Fund Regular Growth,1703.81
148622,Mirae Asset Banking and Financial Services Fund Regular IDCW,9.77
148416,Mirae Asset Banking and PSU Fund,32.83
150790,Mirae Asset CRISIL IBX Gilt Index - April 2033 Index Fund,58.93
153636,Mirae Asset CRISIL-IBX Financial Services 9-12 Months Debt Index Fund,30.32
148755,Mirae Asset Corporate Bond Fund Direct,28.92
148756,Mirae Asset Corporate Bond Fund Direct IDCW,0.26
148757,Mirae Asset Corporate Bond Fund Regular Growth,14.9
148758,Mirae Asset Corporate Bond Fund Regular IDCW,0.19
148502,Mirae Asset Diversified Equity Allocator Passive FOF,292.05
140771,Mirae Asset Dynamic Bond Fund,36.59
140770,Mirae Asset Dynamic Bond Fund Direct IDCW,0.78
140772,Mirae Asset Dynamic Bond Fund Regular IDCW,0.93
135784,Mirae Asset ELSS Tax Saver Fund,12430.76
145695,Mirae Asset Equity Savings Fund,831.03
145694,Mirae Asset Equity Savings Fund Direct IDCW,1.73
145696,Mirae Asset Equity Savings Fund Regular IDCW,2.52
151414,Mirae Asset Flexi Cap Fund,2643.46
147203,Mirae Asset Focused Fund,6281.76
147205,Mirae Asset Focused Fund Direct IDCW,12.26
147204,Mirae Asset Focused Fund Regular IDCW,80.05
150594,Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF,22.31
150596,Mirae Asset Global X Artificial Intelligence & Technology ETF Fund of Fund,133.89
151416,Mirae Asset Gold ETF,932.97
153009,Mirae Asset Gold ETF Fund of Fund,87.49
153814,Mirae Asset Gold Silver Passive FoF,38.27
114931,Mirae Asset Great Consumer Fund,3752.83
118838,Mirae Asset Great Consumer Fund Direct IDCW,5.95
114930,Mirae Asset Great Consumer Fund Regular IDCW,23.33
149379,Mirae Asset Hang Seng TECH ETF,411.77
149380,Mirae Asset Hang Seng TECH ETF Fund of Fund,43.46
143785,Mirae Asset Healthcare Fund,2086.67
143783,Mirae Asset Healthcare Fund Direct Growth,716.14
143784,Mirae Asset Healthcare Fund Direct IDCW,8.37
143786,Mirae Asset Healthcare Fund Regular IDCW,30.12
153640,Mirae Asset Income plus Arbitrage Active FOF,9.42
112932,Mirae Asset Large & Midcap Fund,25296.07
107578,Mirae Asset Large Cap Fund,24592.82
118826,Mirae Asset Large Cap Fund Direct IDCW,93.1
107579,Mirae Asset Large Cap Fund Regular IDCW,312.48
111647,Mirae Asset Liquid Fund,1546.99
153107,Mirae Asset Long Duration Fund,14.59
107700,Mirae Asset Low Duration Fund,654.62
147479,Mirae Asset Midcap Fund,11903.43
147478,Mirae Asset Midcap Fund Direct IDCW,32.43
147480,Mirae Asset Midcap Fund Regular IDCW,64.07
147445,Mirae Asset Midcap Fund- Direct,5204.57
149112,Mirae Asset Money Market Fund Direct Growth,3188.46
149113,Mirae Asset Money Market Fund Direct IDCW,0.29
149115,Mirae Asset Money Market Fund Regular Growth,317.37
149114,Mirae Asset Money Market Fund Regular IDCW,0.17
152347,Mirae Asset Multi Asset Allocation Fund,2107.41
153818,Mirae Asset Multi Factor Passive FOF,2.3
151812,Mirae Asset Multicap Fund,3650.46
148927,Mirae Asset NYSE FANG + ETF,3275.79
148928,Mirae Asset NYSE FANG + ETF Fund of Fund Direct Growth,1058.68
148929,Mirae Asset NYSE FANG + ETF Fund of Fund Regular Growth,1152.01
148572,Mirae Asset Nifty 100 ESG Sector Leaders ETF,120.24
148575,Mirae Asset Nifty 100 ESG Sector Leaders Fund  of Fund Direct IDCW,0.41
148573,Mirae Asset Nifty 100 ESG Sector Leaders Fund  of Fund Regular IDCW,2.24
148574,Mirae Asset Nifty 100 ESG Sector Leaders Fund of Fund Direct Growth,34.47
148576,Mirae Asset Nifty 100 ESG Sector Leaders Fund of Fund Regular Growth,61.82
151604,Mirae Asset Nifty 100 Low Volatility 30 ETF,45.09
153045,Mirae Asset Nifty 1D Rate Liquid ETF,799.28
152134,Mirae Asset Nifty 200 Alpha 30 ETF,433.14
145633,Mirae Asset Nifty 50 ETF,4539.91
153519,Mirae Asset Nifty 50 Equal Weight ETF,54.31
152974,Mirae Asset Nifty 50 Index Fund,10.09
151695,Mirae Asset Nifty 8-13 yr Gsec ETF,92.46
150786,Mirae Asset Nifty AAA PSU Bond Plus SDL Apr 2026 50:50 Index Fund,53.01
151857,Mirae Asset Nifty Bank ETF,255.67
152715,Mirae Asset Nifty EV and New Age Automotive ETF,173.89
149105,Mirae Asset Nifty Financial Services ETF,425.19
152155,Mirae Asset Nifty IT ETF,153.12
153642,Mirae Asset Nifty India Internet ETF,12.88
149786,Mirae Asset Nifty India Manufacturing ETF,209.29
149788,Mirae Asset Nifty India Manufacturing ETF FOF,55.78
153191,Mirae Asset Nifty India New Age Consumption ETF,30.82
153194,Mirae Asset Nifty India New Age Consumption ETF Fund of Fund,4.53
152978,Mirae Asset Nifty LargeMidcap 250 Index Fund,7.66
152924,Mirae Asset Nifty Metal ETF,48.09
152634,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF,363.84
152647,Mirae Asset Nifty MidSmallcap400 Momentum Quality 100 ETF Fund of Fund,103.59
149918,Mirae Asset Nifty Midcap 150 ETF,1145.35
147906,Mirae Asset Nifty Next 50 ETF,777.36
152929,Mirae Asset Nifty PSU Bank ETF,43.02
150360,Mirae Asset Nifty SDL Jun 2027 Index Fund,156.92
151693,Mirae Asset Nifty SDL June 2028 Index Fund,46.84
152455,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,680.35
152457,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF Fund of Fund,65.47
152970,Mirae Asset Nifty Total Market Index Fund,10.9
152720,Mirae Asset Nifty200 Alpha 30 ETF Fund of Fund,91.32
152811,Mirae Asset Nifty500 Multicap 50:25:25 ETF,48.5
147739,Mirae Asset Overnight Fund,294.93
147737,Mirae Asset Overnight Fund Direct Daily IDCW,0.07
147738,Mirae Asset Overnight Fund Direct Monthly IDCW,0.08
147743,Mirae Asset Overnight Fund Regular Daily  IDCW,0.04
147742,Mirae Asset Overnight Fund Regular Monthly IDCW,0.08
147741,Mirae Asset Overnight Fund Regular Weekly IDCW,1.03
149169,Mirae Asset S&P 500 Top 50 ETF,902.2
149170,Mirae Asset S&P 500 Top 50 ETF Fund of Fund Direct Growth,435.41
149171,Mirae Asset S&P 500 Top 50 ETF Fund of Fund Regular Growth,261.58
142642,Mirae Asset Short Duration Fund,280.75
151779,Mirae Asset Silver ETF,195.76
153198,Mirae Asset Small Cap Fund,1894.67
148529,Mirae Asset Ultra Short Duration Fund Direct Growth,1205.33
148532,Mirae Asset Ultra Short Duration Fund Direct IDCW,0.58
148530,Mirae Asset Ultra Short Duration Fund Regular Growth,501.51
148531,Mirae Asset Ultra Short Duration Fund Regular IDCW,0.44
149240,Motilal Oswal 5 Year G-Sec Fund Of Fund Direct,39.21
149241,Motilal Oswal 5 Year G-Sec Fund Of Fund Regular,8.62
153366,Motilal Oswal Active Momentum Fund,21.0
153364,Motilal Oswal Active Momentum Fund- Direct,115.55
153188,Motilal Oswal Arbitrage Fund,535.9
148748,Motilal Oswal Asset Allocation FOF- A,33.72
148747,Motilal Oswal Asset Allocation FOF- A- Direct Growth,60.5
148749,Motilal Oswal Asset Allocation FOF- C,23.91
148750,Motilal Oswal Asset Allocation FOF- C- Direct Growth,34.19
153597,Motilal Oswal BSE 1000 Index Fund,16.94
150517,Motilal Oswal BSE Enhanced Value ETF,120.53
150519,Motilal Oswal BSE Enhanced Value Index Fund,146.64
150443,Motilal Oswal BSE Financials ex Bank 30 Index Fund Direct Growth,14.1
150444,Motilal Oswal BSE Financials ex Bank 30 Index Fund Regular Growth,7.63
150445,Motilal Oswal BSE Healthcare ETF,31.79
153564,Motilal Oswal BSE India Infrastructure ETF,1.63
149921,Motilal Oswal BSE Low Volatility ETF,81.07
149920,Motilal Oswal BSE Low Volatility Index Fund,56.32
150520,Motilal Oswal BSE Quality ETF,18.97
150522,Motilal Oswal BSE Quality Index Fund,27.42
139863,Motilal Oswal Balanced Advantage Fund (MOFDYNAMIC),846.21
139866,Motilal Oswal Balanced Advantage Fund Direct - Annual IDCW Payout/Reinvestment,0.8
139865,Motilal Oswal Balanced Advantage Fund Direct - Quarterly IDCW Payout/Reinvestment,1.06
139871,Motilal Oswal Balanced Advantage Fund Regular - Quarterly IDCW Payout/Reinvestment,4.01
152794,Motilal Oswal Business Cycle Fund,1513.47
152091,Motilal Oswal Developed Market Ex US ETFs Fund of Funds,11.61
152967,Motilal Oswal Digital India Fund,521.22
133383,Motilal Oswal ELSS Tax Saver Fund,2900.22
133384,Motilal Oswal ELSS Tax Saver Fund Direct,18.86
129048,Motilal Oswal Flexi Cap Fund,7611.93
129047,Motilal Oswal Flexi Cap Fund Direct,23.13
129049,Motilal Oswal Flexi cap Fund Regular,113.52
122387,Motilal Oswal Focused Fund,970.96
122390,Motilal Oswal Focused Fund Direct,3.48
122388,Motilal Oswal Focused Fund Regular,17.3
153780,Motilal Oswal Gold ETF,32.87
150641,Motilal Oswal Gold and Silver Passive Fund of Funds(Regular Plan),197.78
153482,Motilal Oswal Infrastructure Fund,16.93
153484,Motilal Oswal Infrastructure Fund-Direct,32.33
153256,Motilal Oswal Innovation Opportunities Fund,250.83
152352,Motilal Oswal Large Cap,1827.92
147701,Motilal Oswal Large and Midcap Fund,7217.29
147706,Motilal Oswal Large and Midcap Fund Direct,21.14
147703,Motilal Oswal Large and Midcap Fund Regular,38.28
145946,Motilal Oswal Liquid Fund,634.33
145834,Motilal Oswal Liquid Fund - Direct Growth,576.96
146218,Motilal Oswal Liquid Fund Direct,0.73
146227,Motilal Oswal Liquid Fund Regular,1.12
152761,Motilal Oswal Manufacturing Fund,4.43
127040,Motilal Oswal Midcap Fund,14049.58
127044,Motilal Oswal Midcap Fund-Direct,52.6
148455,Motilal Oswal Multi Asset Fund,13.23
152650,Motilal Oswal Multi Cap Fund,2602.19
114984,Motilal Oswal Nasdaq 100 ETF (MOFN100),10122.01
145551,Motilal Oswal Nasdaq 100 Fund of Fund,2335.01
149438,Motilal Oswal Nasdaq Q50 ETF,90.7
149801,Motilal Oswal Nifty 200 Momentum 30 ETF,129.3
149799,Motilal Oswal Nifty 200 Momentum 30 Index Fund,251.67
148620,Motilal Oswal Nifty 5 year Benchmark G-sec ETF,126.72
113069,Motilal Oswal Nifty 50 ETF,57.64
147795,Motilal Oswal Nifty 50 Index Fund,238.4
152106,Motilal Oswal Nifty 500 ETF,151.55
147626,Motilal Oswal Nifty 500 Index Fund,451.05
152874,Motilal Oswal Nifty 500 Momentum 50 ETF,223.87
152876,Motilal Oswal Nifty 500 Momentum 50 Index Fund,225.13
153724,Motilal Oswal Nifty Alpha 50 ETF,4.81
147619,Motilal Oswal Nifty Bank Index,108.41
153406,Motilal Oswal Nifty Capital Market ETF,73.13
153137,Motilal Oswal Nifty Capital Market Index Fund,94.41
152846,Motilal Oswal Nifty India Defence ETF,648.49
152711,Motilal Oswal Nifty India Defence Index Fund,1873.87
153572,Motilal Oswal Nifty India Manufacturing ETF,1.15
153618,Motilal Oswal Nifty India Tourism ETF,1.82
151815,Motilal Oswal Nifty Microcap 250 Index Fund,856.29
151814,Motilal Oswal Nifty Microcap 250 Index Fund- Direct,1754.3
153026,Motilal Oswal Nifty MidSmall Financial Services Index Fund,14.27
153022,Motilal Oswal Nifty MidSmall Healthcare Index Fund,9.67
153028,Motilal Oswal Nifty MidSmall IT and Telecom Index Fund,11.24
153024,Motilal Oswal Nifty MidSmall India Consumption Index Fund,6.45
114456,Motilal Oswal Nifty Midcap 100 ETF,685.83
147621,Motilal Oswal Nifty Midcap 150 Index Fund,532.26
153694,Motilal Oswal Nifty Midcap150 Momentum 50 ETF,8.09
147797,Motilal Oswal Nifty Next 50 Index Fund,137.74
153608,Motilal Oswal Nifty PSE ETF,1.17
152541,Motilal Oswal Nifty Realty ETF,118.24
152546,Motilal Oswal Nifty Smallcap 250 ETF,124.64
147624,Motilal Oswal Nifty Smallcap 250 Index,260.5
152692,Motilal Oswal Quant Fund,3.4
152694,Motilal Oswal Quant Fund - Direct,141.39
148382,Motilal Oswal S&P 500 Index Fund,1197.27
153561,Motilal Oswal Services Fund,17.62
153820,Motilal Oswal Silver ETF,16.95
152232,Motilal Oswal Small Cap Fund,2827.49
152237,Motilal Oswal Small Cap Fund - Direct,2526.01
152235,Motilal Oswal Small Cap Fund - Direct IDCW,11.38
153752,Motilal Oswal Special Opportunities Fund,8.95
153749,Motilal Oswal Special Opportunities Fund - Direct,14.43
124233,Motilal Oswal Ultra Short Term Fund (MOFUSTF),508.79
124316,Motilal Oswal Ultra Short Term Fund Direct,0.51
124303,Motilal Oswal Ultra Short Term Fund Regular,0.71
152763,Motilal Owsal Manufacturing Fund,580.11
152061,NAVI BSE SENSEX INDEX FUND,1.35
151472,NAVI ELSS TAX SAVER NIFTY 50 INDEX FUND,4.97
143789,NAVI FLEXI CAP FUND,1.81
143795,NAVI FLEXI CAP FUND -,1.01
141410,NAVI Large & Midcap Fund,0.66
152750,NAVI NIFTY 500 MULTICAP 50-25-25,4.07
130859,NIPPON INDIA - JAPAN EQUITY FUND,0.44
134924,NIPPON INDIA - US EQUITY OPPORTUNITIES FUND,5.93
112937,NIPPON INDIA AGGRESSIVE HYBRID FUND,162.28
139680,NIPPON INDIA AGGRESSIVE HYBRID FUND - MONTHLY,101.33
122765,NIPPON INDIA AGGRESSIVE HYBRID FUND - QUARTERLY,116.01
105660,NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I,0.01
105662,NIPPON INDIA ANNUAL INTERVAL FUND - SERIES I - RETAIL Plan,0.13
113346,NIPPON INDIA ARBITRAGE FUND,12.17
128820,NIPPON INDIA ARBITRAGE FUND - MONTHLY,26.71
102848,NIPPON INDIA BALANCED ADVANTAGE FUND,193.98
134553,NIPPON INDIA BANKING and PSU  FUND - WEEKLY,0.03
134548,NIPPON INDIA BANKING and PSU FUND,13.04
134549,NIPPON INDIA BANKING and PSU FUND - MONTHLY,0.43
134551,NIPPON INDIA BANKING and PSU FUND - QUARTERLY,0.21
102173,NIPPON INDIA CONSERVATIVE HYBRID  FUND - MONTHLY,41.49
102174,NIPPON INDIA CONSERVATIVE HYBRID  FUND - QUARTERLY,23.05
102753,NIPPON INDIA CONSUMPTION FUND,18.64
125267,NIPPON INDIA CORPORATE BOND FUND,0.76
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY,2.6
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY,1.15
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY,0.97
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY,0.51
132871,NIPPON INDIA CREDIT RISK FUND,0.8
112941,NIPPON INDIA CREDIT RISK FUND - QUARTERLY,7.04
102851,NIPPON INDIA DYNAMIC BOND FUND,9.01
117974,NIPPON INDIA DYNAMIC BOND FUND - QUARTERLY,11.98
103197,NIPPON INDIA ELSS TAX SAVER FUND,1179.06
133866,NIPPON INDIA ELSS TAX SAVER FUND - ANNUAL,9.8
134596,NIPPON INDIA EQUITY SAVINGS FUND,4.1
134598,NIPPON INDIA EQUITY SAVINGS FUND - MONTHLY,6.27
134600,NIPPON INDIA EQUITY SAVINGS FUND - QUARTERLY,5.39
147096,NIPPON INDIA FIXED MATURITY PLAN  - XLI - SERIES 8,0.06
124589,NIPPON INDIA FLOATER FUND,1.16
102676,NIPPON INDIA FLOATER FUND - DAILY IDCW REINVESTMENT Option,0.66
102675,NIPPON INDIA FLOATER FUND - MONTHLY,1.11
112942,NIPPON INDIA FLOATER FUND - QUARTERLY,0.46
102677,NIPPON INDIA FLOATER FUND - WEEKLY,1.39
104638,NIPPON INDIA FOCUSED  FUND,504.1
109723,NIPPON INDIA GILT  FUND - MONTHLY,4.11
114617,NIPPON INDIA GOLD SAVINGS FUND,67.5
100375,NIPPON INDIA GROWTH MID CAP FUND,1434.67
